"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"EEE","2013J","580719","F","Scotland","HE Qualification","80-90%","35-55","0","60","N","Distinction"
"EEE","2013J","580774","M","Wales","Lower Than A Level","50-60%","0-35","0","120","N","Fail"
"EEE","2013J","580970","M","West Midlands Region","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"EEE","2013J","581011","M","West Midlands Region","Lower Than A Level","80-90%","0-35","0","30","N","Withdrawn"
"EEE","2013J","581047","M","East Midlands Region","A Level or Equivalent","70-80%","0-35","0","90","N","Withdrawn"
"EEE","2013J","581123","M","West Midlands Region","A Level or Equivalent","70-80%","0-35","0","150","N","Pass"
"EEE","2013J","581179","M","South East Region","Lower Than A Level","30-40%","0-35","0","30","N","Pass"
"EEE","2013J","581234","M","North Western Region","A Level or Equivalent","50-60%","0-35","0","60","N","Pass"
"EEE","2013J","581340","M","Scotland","HE Qualification","90-100%","0-35","0","60","N","Distinction"
"EEE","2013J","581438","M","East Anglian Region","A Level or Equivalent","40-50%","0-35","0","60","N","Distinction"
"EEE","2013J","581439","M","West Midlands Region","HE Qualification","70-80%","0-35","0","60","N","Fail"
"EEE","2013J","581453","F","North Region","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"EEE","2013J","581533","M","South West Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","581708","M","Yorkshire Region","A Level or Equivalent","20-30%","0-35","0","30","N","Pass"
"EEE","2013J","581716","F","Ireland","Lower Than A Level","0-10%","0-35","0","180","N","Pass"
"EEE","2013J","581744","M","South East Region","Lower Than A Level","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","581914","M","Scotland","HE Qualification","0-10%","0-35","0","90","N","Pass"
"EEE","2013J","582087","M","Scotland","Lower Than A Level","40-50%","0-35","0","90","N","Pass"
"EEE","2013J","582170","M","West Midlands Region","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"EEE","2013J","582514","M","West Midlands Region","A Level or Equivalent","60-70%","35-55","0","60","N","Pass"
"EEE","2013J","582723","M","North Region","Lower Than A Level","10-20","35-55","0","60","N","Pass"
"EEE","2013J","582768","M","Ireland","A Level or Equivalent","90-100%","0-35","0","90","Y","Fail"
"EEE","2013J","582827","M","East Anglian Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"EEE","2013J","582913","M","East Anglian Region","Lower Than A Level","80-90%","0-35","0","60","N","Distinction"
"EEE","2013J","582983","M","North Western Region","A Level or Equivalent","70-80%","0-35","0","60","N","Withdrawn"
"EEE","2013J","583032","M","Scotland","HE Qualification","50-60%","0-35","0","60","N","Distinction"
"EEE","2013J","583052","M","East Anglian Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","583186","M","North Western Region","Lower Than A Level","20-30%","0-35","0","90","N","Fail"
"EEE","2013J","583192","F","Scotland","HE Qualification","90-100%","0-35","0","75","N","Pass"
"EEE","2013J","583238","M","East Anglian Region","Lower Than A Level","70-80%","0-35","0","60","N","Distinction"
"EEE","2013J","583427","F","West Midlands Region","Lower Than A Level","30-40%","0-35","0","60","N","Withdrawn"
"EEE","2013J","583714","M","South West Region","A Level or Equivalent","60-70%","0-35","0","90","N","Pass"
"EEE","2013J","583833","M","Scotland","Lower Than A Level","60-70%","0-35","0","60","N","Withdrawn"
"EEE","2013J","583839","M","Scotland","Lower Than A Level","60-70%","35-55","0","60","N","Fail"
"EEE","2013J","583844","M","London Region","Lower Than A Level","0-10%","0-35","0","60","N","Withdrawn"
"EEE","2013J","583855","M","West Midlands Region","A Level or Equivalent","0-10%","0-35","0","30","N","Pass"
"EEE","2013J","583933","M","Scotland","Lower Than A Level","30-40%","35-55","0","75","N","Fail"
"EEE","2013J","584115","M","East Anglian Region","Lower Than A Level","0-10%","0-35","0","60","N","Withdrawn"
"EEE","2013J","584191","M","East Midlands Region","HE Qualification","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","584386","M","East Midlands Region","A Level or Equivalent","30-40%","0-35","0","30","N","Pass"
"EEE","2013J","584414","M","Wales","A Level or Equivalent","50-60%","35-55","0","60","N","Pass"
"EEE","2013J","584443","F","Scotland","Lower Than A Level","70-80%","0-35","0","90","Y","Distinction"
"EEE","2013J","584444","M","North Western Region","A Level or Equivalent","50-60%","0-35","0","90","N","Withdrawn"
"EEE","2013J","584514","M","West Midlands Region","Lower Than A Level","60-70%","0-35","0","90","N","Withdrawn"
"EEE","2013J","584553","M","North Western Region","A Level or Equivalent","50-60%","0-35","0","30","N","Pass"
"EEE","2013J","584567","M","South Region","Lower Than A Level","90-100%","0-35","0","60","N","Fail"
"EEE","2013J","584913","M","North Western Region","A Level or Equivalent","0-10%","0-35","0","60","N","Withdrawn"
"EEE","2013J","584923","M","West Midlands Region","HE Qualification","50-60%","0-35","0","60","N","Withdrawn"
"EEE","2013J","585011","M","Scotland","HE Qualification","80-90%","0-35","0","120","N","Pass"
"EEE","2013J","585056","M","North Western Region","A Level or Equivalent","40-50%","0-35","0","60","N","Withdrawn"
"EEE","2013J","585279","M","West Midlands Region","A Level or Equivalent","60-70%","0-35","0","60","N","Distinction"
"EEE","2013J","585433","M","Scotland","HE Qualification","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","585455","M","Scotland","A Level or Equivalent","90-100%","0-35","0","60","N","Distinction"
"EEE","2013J","585464","M","South Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","585471","M","Yorkshire Region","A Level or Equivalent","60-70%","0-35","0","60","N","Distinction"
"EEE","2013J","585681","M","Yorkshire Region","HE Qualification","90-100%","0-35","0","60","N","Withdrawn"
"EEE","2013J","585758","M","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","60","N","Fail"
"EEE","2013J","585769","F","Scotland","Post Graduate Qualification","50-60%","0-35","0","90","N","Withdrawn"
"EEE","2013J","585837","M","East Midlands Region","A Level or Equivalent","50-60%","0-35","0","60","N","Pass"
"EEE","2013J","586046","M","West Midlands Region","HE Qualification","20-30%","35-55","0","30","N","Pass"
"EEE","2013J","586047","M","West Midlands Region","A Level or Equivalent","80-90%","0-35","0","30","N","Pass"
"EEE","2013J","586060","M","South Region","Lower Than A Level","20-30%","0-35","0","60","N","Fail"
"EEE","2013J","586132","M","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","60","N","Fail"
"EEE","2013J","586137","M","North Region","HE Qualification","","0-35","0","30","N","Pass"
"EEE","2013J","586236","M","East Anglian Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","586261","M","London Region","Lower Than A Level","70-80%","35-55","0","90","N","Distinction"
"EEE","2013J","586314","M","North Western Region","A Level or Equivalent","50-60%","35-55","0","60","N","Fail"
"EEE","2013J","586473","M","East Midlands Region","A Level or Equivalent","70-80%","0-35","0","60","Y","Fail"
"EEE","2013J","586476","F","South East Region","A Level or Equivalent","50-60%","0-35","0","120","N","Pass"
"EEE","2013J","586587","M","North Western Region","Lower Than A Level","80-90%","0-35","0","60","N","Withdrawn"
"EEE","2013J","586621","M","West Midlands Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","586668","M","South Region","A Level or Equivalent","70-80%","0-35","0","30","N","Pass"
"EEE","2013J","586716","M","Scotland","HE Qualification","80-90%","0-35","0","90","N","Pass"
"EEE","2013J","586750","M","Ireland","Lower Than A Level","","35-55","0","60","N","Pass"
"EEE","2013J","586838","M","East Midlands Region","Lower Than A Level","90-100%","0-35","0","30","N","Pass"
"EEE","2013J","586921","M","East Anglian Region","Lower Than A Level","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","586962","M","South Region","A Level or Equivalent","80-90%","0-35","0","90","N","Pass"
"EEE","2013J","586979","M","South Region","A Level or Equivalent","40-50%","35-55","0","60","N","Fail"
"EEE","2013J","587014","M","South Region","A Level or Equivalent","80-90%","0-35","0","30","N","Fail"
"EEE","2013J","587122","M","Scotland","Lower Than A Level","60-70%","35-55","0","90","N","Withdrawn"
"EEE","2013J","587226","M","Scotland","Lower Than A Level","10-20","0-35","0","30","Y","Fail"
"EEE","2013J","587319","M","West Midlands Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","587346","M","Wales","A Level or Equivalent","50-60%","0-35","0","30","N","Pass"
"EEE","2013J","587382","M","North Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"EEE","2013J","587547","M","Yorkshire Region","A Level or Equivalent","0-10%","35-55","0","30","N","Pass"
"EEE","2013J","587616","M","East Midlands Region","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","587621","F","London Region","Lower Than A Level","70-80%","35-55","0","60","N","Fail"
"EEE","2013J","587677","M","East Anglian Region","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"EEE","2013J","587682","M","South West Region","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","587714","M","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","60","N","Distinction"
"EEE","2013J","587884","M","South West Region","Lower Than A Level","60-70%","0-35","0","60","N","Withdrawn"
"EEE","2013J","587906","M","East Midlands Region","A Level or Equivalent","20-30%","0-35","0","60","N","Distinction"
"EEE","2013J","587911","M","North Western Region","A Level or Equivalent","50-60%","0-35","0","60","N","Distinction"
"EEE","2013J","588125","M","Yorkshire Region","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","588231","M","London Region","Lower Than A Level","40-50%","35-55","0","60","N","Pass"
"EEE","2013J","588280","M","South East Region","A Level or Equivalent","50-60%","35-55","0","60","N","Distinction"
"EEE","2013J","588383","M","Wales","Lower Than A Level","10-20","0-35","0","60","N","Withdrawn"
"EEE","2013J","588402","M","Wales","Lower Than A Level","60-70%","35-55","0","60","N","Pass"
"EEE","2013J","588442","M","North Western Region","Lower Than A Level","0-10%","0-35","0","90","N","Pass"
"EEE","2013J","588502","M","East Midlands Region","Lower Than A Level","10-20","0-35","0","60","N","Pass"
"EEE","2013J","588524","M","Scotland","HE Qualification","70-80%","0-35","0","60","N","Distinction"
"EEE","2013J","588583","M","London Region","HE Qualification","30-40%","0-35","0","60","N","Fail"
"EEE","2013J","588628","M","South West Region","A Level or Equivalent","60-70%","55<=","0","60","N","Distinction"
"EEE","2013J","588676","M","Scotland","HE Qualification","80-90%","0-35","0","90","N","Pass"
"EEE","2013J","588694","M","North Region","Lower Than A Level","70-80%","0-35","0","60","N","Withdrawn"
"EEE","2013J","588706","M","London Region","Lower Than A Level","60-70%","0-35","0","90","N","Withdrawn"
"EEE","2013J","588710","M","North Western Region","Lower Than A Level","40-50%","0-35","0","60","N","Pass"
"EEE","2013J","588835","M","Scotland","Lower Than A Level","50-60%","0-35","0","30","N","Pass"
"EEE","2013J","588852","M","London Region","Lower Than A Level","40-50%","0-35","0","90","N","Withdrawn"
"EEE","2013J","588942","M","West Midlands Region","HE Qualification","90-100%","0-35","0","60","N","Fail"
"EEE","2013J","588974","M","West Midlands Region","Lower Than A Level","10-20","35-55","0","60","N","Withdrawn"
"EEE","2013J","589018","M","Scotland","Lower Than A Level","20-30%","0-35","0","120","N","Withdrawn"
"EEE","2013J","589023","M","North Region","A Level or Equivalent","","0-35","0","60","N","Withdrawn"
"EEE","2013J","589055","F","North Region","Lower Than A Level","","0-35","0","60","N","Fail"
"EEE","2013J","589211","M","Scotland","A Level or Equivalent","70-80%","35-55","0","120","N","Pass"
"EEE","2013J","589327","M","Scotland","HE Qualification","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","589380","M","Wales","HE Qualification","10-20","0-35","0","60","N","Distinction"
"EEE","2013J","589472","M","Yorkshire Region","Lower Than A Level","20-30%","0-35","0","90","N","Withdrawn"
"EEE","2013J","589484","M","North Western Region","Lower Than A Level","0-10%","0-35","0","30","N","Withdrawn"
"EEE","2013J","589506","M","North Region","A Level or Equivalent","40-50%","0-35","0","60","N","Fail"
"EEE","2013J","589517","F","West Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","N","Withdrawn"
"EEE","2013J","589555","M","East Midlands Region","A Level or Equivalent","80-90%","0-35","0","90","N","Withdrawn"
"EEE","2013J","589799","M","Wales","Lower Than A Level","80-90%","0-35","0","30","N","Fail"
"EEE","2013J","589856","M","East Anglian Region","A Level or Equivalent","90-100%","0-35","0","60","N","Withdrawn"
"EEE","2013J","589894","M","Scotland","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","589902","M","South East Region","Lower Than A Level","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","590017","M","East Anglian Region","HE Qualification","80-90%","0-35","0","30","N","Distinction"
"EEE","2013J","590072","M","Scotland","A Level or Equivalent","70-80%","0-35","0","90","N","Fail"
"EEE","2013J","590436","M","North Western Region","HE Qualification","0-10%","0-35","0","60","N","Withdrawn"
"EEE","2013J","590626","M","Scotland","Lower Than A Level","60-70%","35-55","0","60","N","Pass"
"EEE","2013J","590744","F","Scotland","HE Qualification","10-20","0-35","0","60","N","Pass"
"EEE","2013J","590877","M","South East Region","Lower Than A Level","40-50%","0-35","0","60","N","Pass"
"EEE","2013J","590882","M","South Region","Lower Than A Level","70-80%","0-35","0","30","N","Pass"
"EEE","2013J","590942","M","East Midlands Region","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"EEE","2013J","590961","M","Scotland","A Level or Equivalent","80-90%","0-35","0","90","N","Withdrawn"
"EEE","2013J","591021","M","Ireland","Lower Than A Level","","0-35","0","60","N","Distinction"
"EEE","2013J","591165","M","Scotland","Lower Than A Level","10-20","0-35","0","30","N","Fail"
"EEE","2013J","591178","M","Yorkshire Region","HE Qualification","60-70%","0-35","0","30","N","Withdrawn"
"EEE","2013J","591375","M","Scotland","A Level or Equivalent","80-90%","35-55","0","60","N","Distinction"
"EEE","2013J","591388","M","West Midlands Region","HE Qualification","60-70%","0-35","0","60","N","Distinction"
"EEE","2013J","591398","M","South Region","A Level or Equivalent","90-100%","35-55","0","60","N","Withdrawn"
"EEE","2013J","591424","M","North Western Region","HE Qualification","50-60%","0-35","0","60","N","Withdrawn"
"EEE","2013J","591566","M","North Western Region","Lower Than A Level","0-10%","0-35","0","60","N","Pass"
"EEE","2013J","591719","M","West Midlands Region","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"EEE","2013J","591869","M","North Region","HE Qualification","","0-35","0","30","N","Pass"
"EEE","2013J","591942","M","London Region","Lower Than A Level","80-90%","35-55","0","60","N","Pass"
"EEE","2013J","591944","M","North Region","Lower Than A Level","40-50%","0-35","0","90","N","Fail"
"EEE","2013J","591958","M","South Region","Lower Than A Level","90-100%","0-35","0","60","N","Distinction"
"EEE","2013J","591995","M","Scotland","A Level or Equivalent","40-50%","0-35","0","30","N","Pass"
"EEE","2013J","592003","M","Ireland","A Level or Equivalent","","0-35","0","60","N","Pass"
"EEE","2013J","592051","M","Scotland","HE Qualification","50-60%","35-55","0","120","Y","Pass"
"EEE","2013J","592172","M","North Western Region","Lower Than A Level","70-80%","0-35","0","90","N","Fail"
"EEE","2013J","592250","M","Scotland","HE Qualification","90-100%","0-35","0","30","N","Pass"
"EEE","2013J","592581","F","North Western Region","Lower Than A Level","","0-35","0","30","N","Withdrawn"
"EEE","2013J","592609","M","Scotland","A Level or Equivalent","70-80%","0-35","0","60","N","Distinction"
"EEE","2013J","592787","M","East Midlands Region","Lower Than A Level","90-100%","35-55","0","30","N","Pass"
"EEE","2013J","592791","M","East Midlands Region","HE Qualification","40-50%","0-35","0","30","N","Fail"
"EEE","2013J","592842","M","Scotland","HE Qualification","30-40%","0-35","0","120","N","Fail"
"EEE","2013J","592895","F","North Region","Post Graduate Qualification","","0-35","0","30","N","Distinction"
"EEE","2013J","592961","M","North Western Region","HE Qualification","40-50%","35-55","0","60","N","Distinction"
"EEE","2013J","592997","M","London Region","HE Qualification","40-50%","35-55","0","60","N","Pass"
"EEE","2013J","593348","M","North Region","Post Graduate Qualification","","0-35","0","60","N","Withdrawn"
"EEE","2013J","593362","M","Scotland","Lower Than A Level","10-20","35-55","0","60","N","Withdrawn"
"EEE","2013J","593400","M","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","60","N","Fail"
"EEE","2013J","593487","M","Scotland","HE Qualification","40-50%","0-35","0","60","N","Pass"
"EEE","2013J","593534","M","East Anglian Region","Lower Than A Level","30-40%","35-55","0","60","N","Pass"
"EEE","2013J","593587","M","East Midlands Region","A Level or Equivalent","30-40%","35-55","0","60","N","Pass"
"EEE","2013J","593787","M","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","60","N","Fail"
"EEE","2013J","593845","M","North Western Region","Lower Than A Level","50-60%","0-35","0","60","N","Fail"
"EEE","2013J","593924","M","London Region","A Level or Equivalent","90-100%","0-35","0","60","N","Distinction"
"EEE","2013J","594111","M","Wales","A Level or Equivalent","10-20","35-55","0","60","N","Pass"
"EEE","2013J","594157","M","South Region","A Level or Equivalent","10-20","35-55","0","60","N","Pass"
"EEE","2013J","594199","M","South East Region","A Level or Equivalent","20-30%","0-35","0","90","Y","Pass"
"EEE","2013J","594233","M","North Region","A Level or Equivalent","20-30%","0-35","0","90","N","Fail"
"EEE","2013J","594246","M","Scotland","HE Qualification","40-50%","0-35","0","60","N","Fail"
"EEE","2013J","594399","M","Scotland","Lower Than A Level","60-70%","0-35","0","30","N","Pass"
"EEE","2013J","594431","F","East Midlands Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","594452","M","Scotland","HE Qualification","90-100%","0-35","0","60","N","Fail"
"EEE","2013J","594458","M","North Western Region","Lower Than A Level","20-30%","0-35","0","60","N","Fail"
"EEE","2013J","594517","M","South West Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"EEE","2013J","594602","M","East Anglian Region","Lower Than A Level","50-60%","0-35","0","90","N","Fail"
"EEE","2013J","594755","M","North Region","Lower Than A Level","70-80%","0-35","0","120","N","Withdrawn"
"EEE","2013J","594851","M","Scotland","Lower Than A Level","30-40%","0-35","0","90","N","Fail"
"EEE","2013J","594864","M","Yorkshire Region","Lower Than A Level","70-80%","0-35","0","30","N","Fail"
"EEE","2013J","594976","M","Scotland","HE Qualification","10-20","0-35","0","30","N","Pass"
"EEE","2013J","595077","M","Ireland","HE Qualification","","35-55","0","60","N","Withdrawn"
"EEE","2013J","595100","M","Scotland","Post Graduate Qualification","80-90%","35-55","0","60","N","Withdrawn"
"EEE","2013J","595182","M","Scotland","HE Qualification","70-80%","0-35","0","90","N","Distinction"
"EEE","2013J","595189","M","Scotland","A Level or Equivalent","90-100%","35-55","0","60","N","Distinction"
"EEE","2013J","595244","M","East Midlands Region","A Level or Equivalent","40-50%","35-55","0","90","N","Pass"
"EEE","2013J","595362","M","North Western Region","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"EEE","2013J","595453","M","London Region","Lower Than A Level","10-20","0-35","0","30","N","Withdrawn"
"EEE","2013J","595492","M","South East Region","Lower Than A Level","50-60%","0-35","0","60","N","Pass"
"EEE","2013J","595515","M","Wales","A Level or Equivalent","40-50%","35-55","0","30","N","Fail"
"EEE","2013J","595553","M","North Region","HE Qualification","","0-35","0","30","N","Pass"
"EEE","2013J","595781","F","North Region","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"EEE","2013J","595938","M","East Midlands Region","HE Qualification","30-40%","35-55","0","30","N","Pass"
"EEE","2013J","595990","F","London Region","Lower Than A Level","30-40%","35-55","0","30","N","Withdrawn"
"EEE","2013J","596002","M","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","30","N","Withdrawn"
"EEE","2013J","596137","M","East Anglian Region","Lower Than A Level","80-90%","0-35","0","30","N","Withdrawn"
"EEE","2013J","596319","M","North Region","Post Graduate Qualification","","0-35","0","60","N","Pass"
"EEE","2013J","596321","F","North Western Region","A Level or Equivalent","70-80%","0-35","0","60","N","Withdrawn"
"EEE","2013J","596361","M","North Region","Lower Than A Level","70-80%","35-55","0","90","N","Distinction"
"EEE","2013J","596404","M","London Region","Lower Than A Level","30-40%","35-55","0","90","N","Fail"
"EEE","2013J","596432","F","South East Region","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"EEE","2013J","596526","M","North Western Region","HE Qualification","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","596614","M","South Region","Lower Than A Level","60-70%","0-35","0","30","N","Withdrawn"
"EEE","2013J","596676","M","London Region","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"EEE","2013J","596789","M","Wales","A Level or Equivalent","50-60%","0-35","0","30","N","Pass"
"EEE","2013J","596812","F","South East Region","Lower Than A Level","80-90%","35-55","0","60","N","Pass"
"EEE","2013J","596931","M","South Region","HE Qualification","80-90%","0-35","0","60","N","Fail"
"EEE","2013J","597181","M","West Midlands Region","A Level or Equivalent","20-30%","0-35","0","60","N","Fail"
"EEE","2013J","597206","M","East Midlands Region","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","597319","M","South West Region","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","597335","F","East Anglian Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","597363","M","South East Region","Lower Than A Level","40-50%","0-35","0","60","N","Pass"
"EEE","2013J","597376","F","South Region","A Level or Equivalent","20-30%","0-35","0","120","Y","Pass"
"EEE","2013J","597459","M","London Region","HE Qualification","30-40%","0-35","0","60","N","Pass"
"EEE","2013J","597573","M","London Region","A Level or Equivalent","10-20","35-55","0","60","Y","Pass"
"EEE","2013J","597948","M","South West Region","HE Qualification","70-80%","35-55","0","30","N","Pass"
"EEE","2013J","598028","M","Yorkshire Region","HE Qualification","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","598074","M","Scotland","A Level or Equivalent","30-40%","0-35","0","90","N","Distinction"
"EEE","2013J","598321","M","South Region","HE Qualification","80-90%","35-55","0","60","N","Pass"
"EEE","2013J","598547","M","Wales","Lower Than A Level","0-10%","0-35","0","30","N","Fail"
"EEE","2013J","598662","F","Scotland","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","598809","M","West Midlands Region","Lower Than A Level","40-50%","0-35","0","30","N","Fail"
"EEE","2013J","598819","M","East Anglian Region","HE Qualification","90-100%","0-35","0","60","N","Fail"
"EEE","2013J","598821","M","West Midlands Region","A Level or Equivalent","50-60%","0-35","0","60","N","Withdrawn"
"EEE","2013J","598924","M","North Region","A Level or Equivalent","40-50%","0-35","0","60","N","Fail"
"EEE","2013J","598963","M","North Western Region","HE Qualification","80-90%","35-55","0","30","N","Distinction"
"EEE","2013J","598973","M","East Anglian Region","A Level or Equivalent","40-50%","0-35","0","60","Y","Distinction"
"EEE","2013J","599176","M","Wales","HE Qualification","90-100%","0-35","0","30","N","Pass"
"EEE","2013J","599263","M","Yorkshire Region","A Level or Equivalent","60-70%","0-35","0","120","N","Withdrawn"
"EEE","2013J","599284","M","Wales","Lower Than A Level","80-90%","0-35","0","30","N","Fail"
"EEE","2013J","599452","M","North Region","HE Qualification","","0-35","0","60","N","Pass"
"EEE","2013J","599478","F","North Region","A Level or Equivalent","","35-55","0","60","N","Pass"
"EEE","2013J","599479","M","North Region","A Level or Equivalent","","35-55","0","60","N","Pass"
"EEE","2013J","599520","M","North Western Region","A Level or Equivalent","70-80%","0-35","0","60","N","Withdrawn"
"EEE","2013J","599542","M","Scotland","Lower Than A Level","10-20","0-35","0","90","N","Fail"
"EEE","2013J","599547","M","East Midlands Region","A Level or Equivalent","70-80%","0-35","0","120","Y","Withdrawn"
"EEE","2013J","599588","M","Wales","A Level or Equivalent","50-60%","0-35","0","90","N","Fail"
"EEE","2013J","599768","M","Wales","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"EEE","2013J","599893","M","South Region","A Level or Equivalent","70-80%","0-35","0","60","N","Fail"
"EEE","2013J","599902","M","West Midlands Region","Lower Than A Level","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","599942","M","Wales","A Level or Equivalent","0-10%","0-35","0","60","N","Withdrawn"
"EEE","2013J","599958","F","South East Region","HE Qualification","40-50%","0-35","0","150","N","Distinction"
"EEE","2013J","599982","M","West Midlands Region","A Level or Equivalent","70-80%","0-35","0","60","N","Withdrawn"
"EEE","2013J","600071","M","North Region","Post Graduate Qualification","","35-55","0","60","N","Pass"
"EEE","2013J","600077","M","Scotland","Lower Than A Level","70-80%","0-35","0","30","N","Fail"
"EEE","2013J","600127","M","Wales","A Level or Equivalent","20-30%","35-55","0","60","N","Fail"
"EEE","2013J","600142","M","Wales","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","600187","M","South East Region","A Level or Equivalent","20-30%","0-35","0","60","N","Distinction"
"EEE","2013J","600198","M","Ireland","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"EEE","2013J","600335","M","Yorkshire Region","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"EEE","2013J","600350","M","South West Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"EEE","2013J","600509","M","North Western Region","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","600547","M","North Western Region","A Level or Equivalent","10-20","35-55","0","60","N","Pass"
"EEE","2013J","600623","M","South West Region","A Level or Equivalent","20-30%","0-35","0","90","N","Withdrawn"
"EEE","2013J","600816","M","South West Region","A Level or Equivalent","90-100%","0-35","0","30","N","Withdrawn"
"EEE","2013J","600869","M","South Region","Lower Than A Level","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","600916","M","Scotland","Lower Than A Level","30-40%","0-35","0","30","N","Fail"
"EEE","2013J","600938","M","Scotland","HE Qualification","60-70%","0-35","0","90","N","Pass"
"EEE","2013J","600945","M","Scotland","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"EEE","2013J","600978","M","East Anglian Region","Lower Than A Level","90-100%","0-35","0","90","N","Withdrawn"
"EEE","2013J","601054","M","London Region","A Level or Equivalent","10-20","0-35","0","120","N","Withdrawn"
"EEE","2013J","601157","M","West Midlands Region","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"EEE","2013J","601175","M","South West Region","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"EEE","2013J","601182","M","Scotland","Lower Than A Level","50-60%","0-35","0","60","N","Pass"
"EEE","2013J","601223","M","Wales","Lower Than A Level","10-20","0-35","0","60","N","Withdrawn"
"EEE","2013J","601224","M","Scotland","HE Qualification","90-100%","0-35","0","90","N","Pass"
"EEE","2013J","601248","M","Wales","Lower Than A Level","40-50%","35-55","0","90","N","Withdrawn"
"EEE","2013J","601370","F","London Region","A Level or Equivalent","60-70%","35-55","0","60","N","Withdrawn"
"EEE","2013J","601407","M","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","30","N","Withdrawn"
"EEE","2013J","601433","M","South West Region","Lower Than A Level","50-60%","0-35","0","60","N","Fail"
"EEE","2013J","601653","M","North Region","HE Qualification","","0-35","0","60","N","Pass"
"EEE","2013J","601757","M","Scotland","HE Qualification","90-100%","35-55","0","90","N","Distinction"
"EEE","2013J","601827","M","North Region","A Level or Equivalent","","0-35","0","30","N","Withdrawn"
"EEE","2013J","601873","M","South Region","HE Qualification","40-50%","0-35","0","30","N","Pass"
"EEE","2013J","602007","M","Ireland","Post Graduate Qualification","","0-35","0","60","N","Pass"
"EEE","2013J","602037","M","South East Region","Lower Than A Level","60-70%","0-35","0","30","N","Withdrawn"
"EEE","2013J","602133","M","South West Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"EEE","2013J","602233","M","West Midlands Region","HE Qualification","90-100%","0-35","0","60","N","Pass"
