"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"FFF","2014B","589798","M","East Anglian Region","Lower Than A Level","30-40%","0-35","0","180","N","Withdrawn"
"FFF","2014B","590018","F","North Western Region","Lower Than A Level","0-10%","0-35","0","180","N","Pass"
"FFF","2014B","590508","F","South West Region","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"FFF","2014B","590543","M","South Region","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"FFF","2014B","590548","M","South West Region","Lower Than A Level","0-10%","35-55","1","120","Y","Withdrawn"
"FFF","2014B","590604","M","Scotland","HE Qualification","20-30%","35-55","1","180","N","Fail"
"FFF","2014B","590970","M","South East Region","Lower Than A Level","70-80%","0-35","1","210","N","Pass"
"FFF","2014B","591111","M","South East Region","Lower Than A Level","10-20","0-35","0","120","N","Fail"
"FFF","2014B","591132","F","South Region","Lower Than A Level","50-60%","0-35","0","90","N","Fail"
"FFF","2014B","591318","M","South Region","Lower Than A Level","80-90%","0-35","0","60","Y","Withdrawn"
"FFF","2014B","591550","M","North Western Region","Lower Than A Level","0-10%","0-35","0","60","N","Fail"
"FFF","2014B","591946","M","Wales","A Level or Equivalent","10-20","0-35","0","120","N","Withdrawn"
"FFF","2014B","592422","F","East Midlands Region","A Level or Equivalent","90-100%","0-35","0","60","N","Fail"
"FFF","2014B","592632","M","North Western Region","A Level or Equivalent","0-10%","0-35","0","60","N","Fail"
"FFF","2014B","592766","M","East Midlands Region","A Level or Equivalent","40-50%","0-35","0","90","N","Pass"
"FFF","2014B","592939","M","Scotland","HE Qualification","0-10%","0-35","1","240","N","Withdrawn"
"FFF","2014B","593004","M","Yorkshire Region","A Level or Equivalent","40-50%","0-35","1","180","N","Withdrawn"
"FFF","2014B","593206","M","East Anglian Region","Lower Than A Level","60-70%","0-35","1","180","N","Withdrawn"
"FFF","2014B","593220","M","South East Region","Lower Than A Level","60-70%","0-35","0","120","N","Withdrawn"
"FFF","2014B","593563","M","South Region","Lower Than A Level","90-100%","35-55","0","90","N","Withdrawn"
"FFF","2014B","593617","M","Scotland","A Level or Equivalent","30-40%","0-35","1","120","N","Withdrawn"
"FFF","2014B","594122","M","North Region","A Level or Equivalent","20-30%","0-35","0","90","N","Withdrawn"
"FFF","2014B","594136","M","East Midlands Region","Lower Than A Level","20-30%","0-35","1","120","N","Distinction"
"FFF","2014B","594258","M","North Western Region","Lower Than A Level","0-10%","0-35","0","90","Y","Withdrawn"
"FFF","2014B","594374","M","Yorkshire Region","Lower Than A Level","10-20","0-35","0","120","N","Fail"
"FFF","2014B","594636","M","South Region","Lower Than A Level","60-70%","0-35","0","90","Y","Withdrawn"
"FFF","2014B","594909","M","North Western Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"FFF","2014B","595186","M","South Region","Lower Than A Level","70-80%","0-35","0","60","N","Fail"
"FFF","2014B","595428","M","North Western Region","HE Qualification","0-10%","35-55","1","150","N","Fail"
"FFF","2014B","595481","M","South Region","HE Qualification","20-30%","35-55","0","60","N","Withdrawn"
"FFF","2014B","595895","M","Ireland","Lower Than A Level","90-100%","0-35","1","120","N","Fail"
"FFF","2014B","595935","M","South Region","A Level or Equivalent","30-40%","0-35","1","120","N","Pass"
"FFF","2014B","595978","M","East Anglian Region","Lower Than A Level","90-100%","0-35","1","180","Y","Fail"
"FFF","2014B","596243","M","East Anglian Region","Lower Than A Level","10-20","0-35","0","60","Y","Withdrawn"
"FFF","2014B","596482","F","West Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","N","Pass"
"FFF","2014B","596601","F","South East Region","A Level or Equivalent","70-80%","0-35","1","180","N","Pass"
"FFF","2014B","596637","M","London Region","A Level or Equivalent","10-20","35-55","0","60","Y","Withdrawn"
"FFF","2014B","596663","M","East Anglian Region","Lower Than A Level","50-60%","0-35","0","90","N","Withdrawn"
"FFF","2014B","596699","M","East Anglian Region","HE Qualification","30-40%","0-35","1","240","N","Fail"
"FFF","2014B","596953","M","East Anglian Region","Lower Than A Level","60-70%","35-55","1","150","N","Withdrawn"
"FFF","2014B","597234","M","Yorkshire Region","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"FFF","2014B","597359","F","South Region","HE Qualification","70-80%","0-35","0","60","N","Withdrawn"
"FFF","2014B","597378","M","Yorkshire Region","Lower Than A Level","70-80%","0-35","0","60","N","Withdrawn"
"FFF","2014B","597386","M","Scotland","Lower Than A Level","0-10%","0-35","1","120","N","Withdrawn"
"FFF","2014B","597426","M","Wales","A Level or Equivalent","30-40%","0-35","1","120","N","Fail"
"FFF","2014B","597495","F","East Midlands Region","A Level or Equivalent","80-90%","0-35","0","60","N","Fail"
"FFF","2014B","597662","F","East Anglian Region","A Level or Equivalent","60-70%","35-55","0","90","N","Pass"
"FFF","2014B","597761","F","South Region","Lower Than A Level","20-30%","0-35","1","120","N","Withdrawn"
"FFF","2014B","598113","M","Ireland","HE Qualification","","0-35","0","120","N","Pass"
"FFF","2014B","598300","M","North Western Region","Lower Than A Level","70-80%","0-35","1","210","N","Fail"
"FFF","2014B","598353","M","West Midlands Region","HE Qualification","40-50%","35-55","1","150","N","Fail"
"FFF","2014B","598362","M","East Anglian Region","Lower Than A Level","30-40%","35-55","0","60","N","Withdrawn"
"FFF","2014B","598571","M","South West Region","A Level or Equivalent","50-60%","0-35","0","60","N","Distinction"
"FFF","2014B","598642","M","Wales","A Level or Equivalent","60-70%","0-35","1","180","N","Pass"
"FFF","2014B","598713","F","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"FFF","2014B","599048","F","North Western Region","Lower Than A Level","0-10%","0-35","0","90","N","Pass"
"FFF","2014B","599105","F","South East Region","Lower Than A Level","30-40%","0-35","0","90","N","Withdrawn"
"FFF","2014B","599117","M","South Region","HE Qualification","10-20","0-35","1","120","N","Fail"
"FFF","2014B","599398","M","South Region","Lower Than A Level","90-100%","0-35","0","120","N","Pass"
"FFF","2014B","599740","M","London Region","A Level or Equivalent","70-80%","35-55","0","60","N","Pass"
"FFF","2014B","599812","M","East Anglian Region","A Level or Equivalent","50-60%","0-35","0","60","N","Fail"
"FFF","2014B","600292","M","South East Region","Lower Than A Level","20-30%","35-55","0","60","N","Pass"
"FFF","2014B","600388","M","East Anglian Region","Lower Than A Level","90-100%","35-55","0","60","N","Distinction"
"FFF","2014B","600397","F","Scotland","Lower Than A Level","20-30%","0-35","0","120","N","Fail"
"FFF","2014B","600702","M","London Region","A Level or Equivalent","10-20","0-35","0","60","Y","Pass"
"FFF","2014B","600893","F","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","90","N","Withdrawn"
"FFF","2014B","601155","M","Wales","A Level or Equivalent","0-10%","0-35","0","60","N","Withdrawn"
"FFF","2014B","601266","M","East Midlands Region","A Level or Equivalent","0-10%","0-35","0","90","N","Withdrawn"
"FFF","2014B","601345","M","London Region","A Level or Equivalent","10-20","0-35","0","60","N","Fail"
"FFF","2014B","601375","M","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","120","N","Pass"
"FFF","2014B","601435","M","London Region","Lower Than A Level","10-20","0-35","1","180","N","Withdrawn"
"FFF","2014B","601560","M","East Anglian Region","Lower Than A Level","50-60%","0-35","0","60","N","Fail"
"FFF","2014B","601649","M","East Midlands Region","Lower Than A Level","30-40%","35-55","1","120","N","Withdrawn"
"FFF","2014B","601678","M","East Midlands Region","Lower Than A Level","30-40%","0-35","1","120","N","Withdrawn"
"FFF","2014B","601735","M","North Region","Lower Than A Level","","35-55","0","120","N","Pass"
"FFF","2014B","602571","M","Yorkshire Region","Lower Than A Level","20-30%","0-35","0","60","N","Withdrawn"
"FFF","2014B","602672","M","East Midlands Region","Lower Than A Level","60-70%","0-35","1","180","N","Fail"
"FFF","2014B","602681","M","Wales","HE Qualification","30-40%","0-35","0","60","N","Pass"
"FFF","2014B","602818","M","West Midlands Region","Lower Than A Level","30-40%","0-35","0","120","N","Fail"
"FFF","2014B","602854","M","West Midlands Region","Lower Than A Level","80-90%","0-35","0","90","N","Pass"
"FFF","2014B","602862","F","Scotland","HE Qualification","30-40%","0-35","0","60","N","Pass"
"FFF","2014B","603111","F","West Midlands Region","A Level or Equivalent","80-90%","0-35","1","120","N","Pass"
"FFF","2014B","603163","M","Ireland","Lower Than A Level","0-10%","0-35","0","60","N","Pass"
"FFF","2014B","603319","M","North Region","HE Qualification","","0-35","0","60","N","Withdrawn"
"FFF","2014B","603483","F","South Region","Lower Than A Level","80-90%","35-55","0","90","N","Withdrawn"
"FFF","2014B","603539","M","East Midlands Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"FFF","2014B","603694","M","North Western Region","A Level or Equivalent","40-50%","0-35","0","60","N","Fail"
"FFF","2014B","603848","M","Yorkshire Region","Lower Than A Level","0-10%","35-55","1","120","Y","Fail"
"FFF","2014B","603972","F","South West Region","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"FFF","2014B","604174","M","North Region","A Level or Equivalent","","0-35","0","60","N","Pass"
"FFF","2014B","604234","M","North Western Region","A Level or Equivalent","30-40%","0-35","0","90","N","Fail"
"FFF","2014B","604293","M","North Western Region","A Level or Equivalent","0-10%","35-55","0","60","N","Fail"
"FFF","2014B","604326","F","Wales","No Formal quals","30-40%","0-35","0","90","N","Fail"
"FFF","2014B","604338","M","East Anglian Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"FFF","2014B","604614","M","London Region","A Level or Equivalent","30-40%","0-35","0","90","N","Withdrawn"
"FFF","2014B","604678","M","North Western Region","A Level or Equivalent","0-10%","35-55","0","120","Y","Withdrawn"
"FFF","2014B","604698","M","London Region","No Formal quals","10-20","35-55","0","90","N","Pass"
"FFF","2014B","604946","M","London Region","HE Qualification","10-20","35-55","1","120","N","Withdrawn"
"FFF","2014B","604969","M","Scotland","Lower Than A Level","10-20","35-55","0","60","N","Withdrawn"
"FFF","2014B","605228","F","London Region","Lower Than A Level","70-80%","0-35","1","240","N","Withdrawn"
"FFF","2014B","605312","M","East Midlands Region","A Level or Equivalent","70-80%","35-55","0","60","N","Pass"
"FFF","2014B","605370","M","Wales","A Level or Equivalent","50-60%","0-35","0","120","N","Fail"
"FFF","2014B","605475","M","Scotland","A Level or Equivalent","60-70%","0-35","0","180","N","Pass"
"FFF","2014B","605493","M","East Midlands Region","A Level or Equivalent","20-30%","35-55","0","60","N","Pass"
"FFF","2014B","605522","M","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","60","N","Fail"
"FFF","2014B","606300","F","East Midlands Region","A Level or Equivalent","20-30%","0-35","0","90","N","Withdrawn"
"FFF","2014B","606407","M","Yorkshire Region","A Level or Equivalent","0-10%","35-55","1","120","N","Fail"
"FFF","2014B","606713","M","Ireland","HE Qualification","0-10%","35-55","0","60","N","Pass"
"FFF","2014B","606870","M","West Midlands Region","Lower Than A Level","80-90%","35-55","0","90","N","Pass"
"FFF","2014B","606911","M","South West Region","Lower Than A Level","40-50%","35-55","1","150","N","Withdrawn"
"FFF","2014B","606935","M","Scotland","HE Qualification","20-30%","0-35","1","120","N","Fail"
"FFF","2014B","606967","M","Scotland","A Level or Equivalent","70-80%","0-35","1","150","N","Fail"
"FFF","2014B","606976","M","Ireland","Lower Than A Level","90-100%","0-35","0","60","N","Pass"
"FFF","2014B","606977","M","North Western Region","Lower Than A Level","10-20","0-35","0","60","N","Pass"
"FFF","2014B","607453","M","South East Region","HE Qualification","20-30%","0-35","1","240","N","Pass"
"FFF","2014B","607702","M","North Western Region","Lower Than A Level","10-20","0-35","1","120","N","Fail"
"FFF","2014B","607896","M","London Region","A Level or Equivalent","30-40%","0-35","1","150","Y","Pass"
"FFF","2014B","607899","M","Ireland","Lower Than A Level","20-30%","0-35","0","60","N","Fail"
"FFF","2014B","608111","M","London Region","HE Qualification","10-20","35-55","1","180","N","Fail"
"FFF","2014B","608173","M","Wales","Lower Than A Level","20-30%","0-35","0","75","N","Withdrawn"
"FFF","2014B","608618","M","North Western Region","A Level or Equivalent","30-40%","0-35","1","120","N","Withdrawn"
"FFF","2014B","608727","M","North Region","A Level or Equivalent","10-20","0-35","1","120","N","Withdrawn"
"FFF","2014B","608864","F","Scotland","Post Graduate Qualification","90-100%","35-55","1","120","N","Fail"
"FFF","2014B","608891","M","London Region","Lower Than A Level","60-70%","0-35","0","60","N","Distinction"
"FFF","2014B","609171","M","East Midlands Region","Lower Than A Level","30-40%","0-35","0","120","N","Fail"
"FFF","2014B","609347","M","East Midlands Region","Lower Than A Level","30-40%","35-55","0","60","N","Withdrawn"
"FFF","2014B","609868","F","Wales","Lower Than A Level","10-20","0-35","0","90","N","Fail"
"FFF","2014B","609891","M","West Midlands Region","A Level or Equivalent","50-60%","0-35","1","240","N","Pass"
"FFF","2014B","610094","M","Yorkshire Region","Lower Than A Level","40-50%","35-55","0","60","N","Pass"
"FFF","2014B","610267","M","West Midlands Region","Lower Than A Level","0-10%","0-35","0","60","N","Withdrawn"
"FFF","2014B","610272","M","North Region","Lower Than A Level","","0-35","0","60","N","Pass"
"FFF","2014B","610273","M","London Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"FFF","2014B","610771","M","South East Region","A Level or Equivalent","70-80%","0-35","0","120","N","Pass"
"FFF","2014B","610775","M","South East Region","A Level or Equivalent","50-60%","0-35","0","120","N","Pass"
"FFF","2014B","610778","M","East Midlands Region","A Level or Equivalent","40-50%","0-35","1","120","N","Withdrawn"
"FFF","2014B","610992","M","North Region","A Level or Equivalent","","35-55","0","210","N","Pass"
"FFF","2014B","611185","M","North Region","Lower Than A Level","","0-35","0","120","N","Pass"
"FFF","2014B","611245","M","Wales","Lower Than A Level","60-70%","0-35","1","240","N","Withdrawn"
"FFF","2014B","611350","M","Wales","A Level or Equivalent","30-40%","0-35","0","120","N","Pass"
"FFF","2014B","611427","M","North Region","Lower Than A Level","","0-35","0","60","N","Fail"
"FFF","2014B","611517","M","East Anglian Region","Lower Than A Level","70-80%","0-35","0","60","N","Fail"
"FFF","2014B","611542","M","North Region","A Level or Equivalent","","0-35","0","60","Y","Distinction"
"FFF","2014B","611581","M","South West Region","A Level or Equivalent","10-20","0-35","0","60","Y","Withdrawn"
"FFF","2014B","611595","M","North Region","HE Qualification","","35-55","0","60","N","Pass"
"FFF","2014B","611635","M","Yorkshire Region","A Level or Equivalent","0-10%","35-55","0","60","N","Pass"
"FFF","2014B","611714","M","South Region","HE Qualification","70-80%","0-35","0","90","N","Fail"
"FFF","2014B","611763","M","North Western Region","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"FFF","2014B","611798","M","Wales","HE Qualification","10-20","0-35","0","60","N","Fail"
"FFF","2014B","611813","M","South Region","Lower Than A Level","10-20","35-55","0","60","N","Distinction"
"FFF","2014B","611855","M","South West Region","Lower Than A Level","30-40%","0-35","0","60","N","Fail"
"FFF","2014B","611905","M","Wales","Lower Than A Level","10-20","35-55","0","60","N","Withdrawn"
"FFF","2014B","612248","M","Scotland","HE Qualification","30-40%","35-55","0","90","N","Pass"
"FFF","2014B","612254","M","West Midlands Region","A Level or Equivalent","0-10%","0-35","0","90","N","Withdrawn"
"FFF","2014B","612338","M","South Region","A Level or Equivalent","90-100%","0-35","0","180","N","Withdrawn"
"FFF","2014B","612506","F","Scotland","Lower Than A Level","20-30%","0-35","0","75","N","Fail"
"FFF","2014B","612528","M","South West Region","A Level or Equivalent","80-90%","0-35","0","120","N","Pass"
"FFF","2014B","612530","M","South Region","A Level or Equivalent","90-100%","0-35","0","120","N","Distinction"
"FFF","2014B","612535","M","South Region","A Level or Equivalent","90-100%","0-35","0","120","N","Distinction"
"FFF","2014B","612538","M","South Region","A Level or Equivalent","90-100%","0-35","0","120","N","Distinction"
"FFF","2014B","612539","M","South Region","A Level or Equivalent","90-100%","35-55","0","120","N","Pass"
"FFF","2014B","612540","M","South Region","A Level or Equivalent","50-60%","0-35","0","120","N","Distinction"
"FFF","2014B","612542","M","South Region","HE Qualification","90-100%","0-35","0","120","N","Pass"
"FFF","2014B","612543","F","South Region","A Level or Equivalent","90-100%","0-35","0","120","N","Pass"
"FFF","2014B","612545","F","South Region","A Level or Equivalent","80-90%","0-35","0","120","N","Distinction"
"FFF","2014B","612547","M","South Region","A Level or Equivalent","80-90%","0-35","0","120","N","Distinction"
"FFF","2014B","612549","M","South Region","A Level or Equivalent","70-80%","0-35","0","120","N","Pass"
"FFF","2014B","612598","M","London Region","Lower Than A Level","50-60%","0-35","0","60","N","Fail"
"FFF","2014B","612607","M","Scotland","Lower Than A Level","70-80%","35-55","0","60","N","Fail"
"FFF","2014B","612638","F","East Anglian Region","Lower Than A Level","40-50%","35-55","0","60","N","Withdrawn"
"FFF","2014B","612740","M","North Western Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"FFF","2014B","612743","M","London Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"FFF","2014B","612880","M","South West Region","Lower Than A Level","50-60%","0-35","0","60","N","Withdrawn"
"FFF","2014B","612982","M","East Anglian Region","Lower Than A Level","30-40%","0-35","0","60","N","Fail"
"FFF","2014B","613013","M","East Midlands Region","Lower Than A Level","40-50%","0-35","0","60","N","Fail"
"FFF","2014B","613106","M","North Region","A Level or Equivalent","0-10%","0-35","0","60","N","Withdrawn"
"FFF","2014B","613146","M","West Midlands Region","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"FFF","2014B","613152","M","South East Region","A Level or Equivalent","10-20","0-35","0","60","Y","Fail"
"FFF","2014B","613226","M","South Region","Lower Than A Level","40-50%","35-55","0","60","N","Withdrawn"
"FFF","2014B","613255","M","South East Region","Lower Than A Level","90-100%","35-55","0","60","N","Pass"
"FFF","2014B","613281","M","East Anglian Region","Lower Than A Level","60-70%","35-55","0","60","Y","Fail"
"FFF","2014B","613417","M","Wales","Lower Than A Level","10-20","0-35","0","90","N","Fail"
"FFF","2014B","613447","M","East Midlands Region","Lower Than A Level","10-20","0-35","0","120","Y","Fail"
"FFF","2014B","613459","F","East Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","N","Fail"
"FFF","2014B","613461","M","Scotland","Lower Than A Level","90-100%","0-35","0","90","N","Pass"
"FFF","2014B","613464","M","East Anglian Region","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"FFF","2014B","613574","M","South Region","A Level or Equivalent","80-90%","0-35","0","60","N","Fail"
"FFF","2014B","613593","M","South East Region","A Level or Equivalent","90-100%","0-35","0","60","N","Fail"
"FFF","2014B","613630","F","South East Region","Lower Than A Level","30-40%","35-55","0","60","N","Pass"
"FFF","2014B","613676","M","Scotland","Lower Than A Level","20-30%","0-35","0","60","N","Withdrawn"
"FFF","2014B","613677","F","North Region","A Level or Equivalent","20-30%","0-35","0","90","N","Fail"
"FFF","2014B","613717","F","South Region","A Level or Equivalent","30-40%","0-35","0","90","N","Withdrawn"
"FFF","2014B","613775","M","East Anglian Region","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"FFF","2014B","613865","M","East Anglian Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"FFF","2014B","613900","M","East Midlands Region","Lower Than A Level","40-50%","35-55","0","60","N","Pass"
"FFF","2014B","613928","F","North Western Region","Lower Than A Level","20-30%","0-35","0","60","N","Fail"
"FFF","2014B","613952","M","North Region","Lower Than A Level","","0-35","0","60","N","Pass"
"FFF","2014B","614059","M","South Region","HE Qualification","90-100%","35-55","0","90","Y","Withdrawn"
"FFF","2014B","614083","M","North Western Region","Lower Than A Level","0-10%","0-35","0","60","Y","Fail"
"FFF","2014B","614163","M","South West Region","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"FFF","2014B","614172","F","London Region","A Level or Equivalent","30-40%","0-35","0","120","N","Withdrawn"
"FFF","2014B","614181","M","North Western Region","HE Qualification","60-70%","0-35","0","60","N","Distinction"
"FFF","2014B","614381","F","Yorkshire Region","HE Qualification","20-30%","0-35","0","60","N","Withdrawn"
"FFF","2014B","614599","M","West Midlands Region","Lower Than A Level","10-20","0-35","0","90","N","Fail"
"FFF","2014B","614661","F","South West Region","A Level or Equivalent","0-10%","0-35","0","60","N","Withdrawn"
"FFF","2014B","614730","M","South West Region","Lower Than A Level","30-40%","0-35","0","60","Y","Withdrawn"
"FFF","2014B","614733","M","London Region","No Formal quals","0-10%","0-35","0","120","N","Fail"
"FFF","2014B","614764","F","Yorkshire Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"FFF","2014B","614801","M","Yorkshire Region","Lower Than A Level","90-100%","0-35","0","120","N","Fail"
"FFF","2014B","614812","M","North Region","A Level or Equivalent","10-20","0-35","0","90","N","Fail"
"FFF","2014B","614887","M","East Anglian Region","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"FFF","2014B","614907","M","East Anglian Region","Lower Than A Level","80-90%","0-35","0","90","N","Withdrawn"
"FFF","2014B","614973","M","East Midlands Region","Lower Than A Level","40-50%","0-35","0","90","N","Fail"
"FFF","2014B","614984","M","South West Region","Lower Than A Level","0-10%","35-55","0","60","N","Withdrawn"
"FFF","2014B","614994","M","Ireland","A Level or Equivalent","0-10%","0-35","0","60","N","Fail"
"FFF","2014B","615225","F","East Midlands Region","Lower Than A Level","80-90%","0-35","0","60","N","Pass"
"FFF","2014B","615241","M","Yorkshire Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"FFF","2014B","615426","M","East Midlands Region","Lower Than A Level","60-70%","0-35","0","60","N","Withdrawn"
"FFF","2014B","615429","M","North Region","HE Qualification","20-30%","0-35","0","60","N","Withdrawn"
"FFF","2014B","615439","M","East Anglian Region","Lower Than A Level","80-90%","0-35","0","60","Y","Pass"
"FFF","2014B","616383","M","North Region","A Level or Equivalent","50-60%","0-35","0","60","N","Distinction"
"FFF","2014B","616453","F","East Anglian Region","Lower Than A Level","50-60%","0-35","0","60","N","Fail"
"FFF","2014B","616557","M","Yorkshire Region","HE Qualification","60-70%","35-55","0","60","N","Withdrawn"
"FFF","2014B","616613","M","South West Region","Lower Than A Level","40-50%","0-35","0","60","Y","Withdrawn"
"FFF","2014B","616646","M","East Midlands Region","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"FFF","2014B","616688","M","East Midlands Region","A Level or Equivalent","10-20","0-35","0","90","N","Distinction"
"FFF","2014B","616789","M","London Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"FFF","2014B","616794","M","Scotland","Lower Than A Level","0-10%","35-55","0","60","N","Fail"
"FFF","2014B","616909","M","London Region","Lower Than A Level","50-60%","0-35","0","120","N","Fail"
"FFF","2014B","616913","M","Yorkshire Region","Lower Than A Level","30-40%","0-35","0","60","N","Pass"
"FFF","2014B","617010","F","North Western Region","A Level or Equivalent","0-10%","0-35","0","60","N","Withdrawn"
"FFF","2014B","617014","M","North Region","Lower Than A Level","0-10%","0-35","0","120","N","Pass"
"FFF","2014B","617015","F","London Region","A Level or Equivalent","40-50%","35-55","0","60","N","Withdrawn"
"FFF","2014B","617018","M","London Region","Lower Than A Level","40-50%","0-35","0","60","N","Fail"
"FFF","2014B","617053","M","West Midlands Region","A Level or Equivalent","20-30%","0-35","0","60","N","Fail"
"FFF","2014B","617130","M","Ireland","A Level or Equivalent","90-100%","0-35","0","90","N","Withdrawn"
"FFF","2014B","617201","M","South West Region","Lower Than A Level","90-100%","0-35","0","90","N","Pass"
"FFF","2014B","617212","M","South Region","A Level or Equivalent","20-30%","0-35","0","60","N","Withdrawn"
"FFF","2014B","617255","M","London Region","Lower Than A Level","10-20","0-35","0","60","N","Withdrawn"
"FFF","2014B","617307","F","East Anglian Region","Lower Than A Level","20-30%","0-35","0","120","N","Withdrawn"
"FFF","2014B","617318","M","East Midlands Region","Lower Than A Level","30-40%","0-35","0","60","Y","Pass"
"FFF","2014B","617343","M","London Region","A Level or Equivalent","70-80%","0-35","0","90","N","Withdrawn"
"FFF","2014B","617358","M","South East Region","A Level or Equivalent","20-30%","0-35","0","60","Y","Withdrawn"
"FFF","2014B","617382","M","Scotland","Lower Than A Level","10-20","0-35","0","60","N","Pass"
"FFF","2014B","617406","M","North Western Region","Lower Than A Level","0-10%","0-35","0","60","N","Withdrawn"
"FFF","2014B","617437","M","South West Region","A Level or Equivalent","0-10%","0-35","0","60","N","Withdrawn"
"FFF","2014B","617534","F","East Midlands Region","Lower Than A Level","60-70%","35-55","0","60","Y","Pass"
"FFF","2014B","617535","M","Yorkshire Region","Lower Than A Level","20-30%","0-35","0","60","N","Fail"
"FFF","2014B","617540","M","South Region","A Level or Equivalent","80-90%","0-35","0","60","N","Fail"
"FFF","2014B","617543","M","East Anglian Region","A Level or Equivalent","0-10%","0-35","0","120","N","Withdrawn"
"FFF","2014B","617557","F","South Region","A Level or Equivalent","30-40%","0-35","0","60","N","Withdrawn"
"FFF","2014B","617564","F","Wales","Lower Than A Level","30-40%","35-55","0","60","N","Fail"
"FFF","2014B","617638","M","Scotland","Lower Than A Level","30-40%","0-35","0","60","N","Withdrawn"
"FFF","2014B","617647","M","London Region","No Formal quals","0-10%","0-35","0","120","N","Withdrawn"
"FFF","2014B","617678","F","North Western Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"FFF","2014B","617734","M","South Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"FFF","2014B","617740","M","Wales","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"FFF","2014B","617751","M","Scotland","HE Qualification","10-20","0-35","0","60","N","Pass"
"FFF","2014B","617805","M","North Region","Lower Than A Level","10-20","0-35","0","60","N","Pass"
"FFF","2014B","617824","F","East Anglian Region","Lower Than A Level","10-20","0-35","0","60","N","Withdrawn"
"FFF","2014B","617829","M","South Region","A Level or Equivalent","90-100%","0-35","0","60","Y","Pass"
"FFF","2014B","617847","M","East Anglian Region","Lower Than A Level","30-40%","0-35","0","90","Y","Withdrawn"
"FFF","2014B","617868","M","East Anglian Region","Lower Than A Level","70-80%","0-35","0","120","Y","Pass"
"FFF","2014B","617945","M","South East Region","A Level or Equivalent","20-30%","0-35","0","120","N","Fail"
"FFF","2014B","617965","M","North Region","Lower Than A Level","","0-35","0","60","N","Pass"
"FFF","2014B","617976","M","East Midlands Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"FFF","2014B","617998","M","Ireland","A Level or Equivalent","10-20","35-55","0","60","N","Pass"
"FFF","2014B","618004","M","Ireland","Lower Than A Level","70-80%","0-35","0","60","N","Pass"
"FFF","2014B","618005","M","Yorkshire Region","Lower Than A Level","40-50%","0-35","0","60","N","Pass"
"FFF","2014B","618015","F","West Midlands Region","A Level or Equivalent","50-60%","0-35","0","60","N","Pass"
"FFF","2014B","618124","M","South West Region","Lower Than A Level","50-60%","0-35","0","60","N","Withdrawn"
"FFF","2014B","618216","F","South East Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"FFF","2014B","618279","M","North Western Region","Lower Than A Level","0-10%","0-35","0","90","N","Fail"
"FFF","2014B","618280","M","East Anglian Region","A Level or Equivalent","30-40%","35-55","0","60","N","Pass"
"FFF","2014B","618293","M","West Midlands Region","HE Qualification","30-40%","0-35","0","60","N","Pass"
"FFF","2014B","618390","M","Scotland","Lower Than A Level","60-70%","0-35","0","75","N","Fail"
"FFF","2014B","618397","M","East Anglian Region","HE Qualification","40-50%","0-35","0","60","N","Pass"
"FFF","2014B","618412","M","Scotland","A Level or Equivalent","30-40%","0-35","0","60","N","Pass"
"FFF","2014B","618513","M","Yorkshire Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"FFF","2014B","618519","F","Scotland","A Level or Equivalent","20-30%","35-55","0","60","N","Pass"
