"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"CCC","2014B","583906","M","London Region","A Level or Equivalent","30-40%","0-35","0","30","N","Distinction"
"CCC","2014B","584077","M","North Western Region","A Level or Equivalent","20-30%","0-35","0","150","N","Withdrawn"
"CCC","2014B","584191","M","East Midlands Region","HE Qualification","70-80%","0-35","0","60","N","Pass"
"CCC","2014B","584305","M","Scotland","A Level or Equivalent","40-50%","0-35","0","150","N","Withdrawn"
"CCC","2014B","584446","F","Ireland","HE Qualification","","0-35","0","120","N","Pass"
"CCC","2014B","584468","F","North Western Region","A Level or Equivalent","30-40%","35-55","0","120","N","Withdrawn"
"CCC","2014B","584586","M","South Region","A Level or Equivalent","40-50%","0-35","0","120","Y","Withdrawn"
"CCC","2014B","584749","F","West Midlands Region","Lower Than A Level","10-20","0-35","0","180","N","Withdrawn"
"CCC","2014B","584756","M","London Region","Lower Than A Level","40-50%","0-35","0","120","N","Fail"
"CCC","2014B","584771","M","Scotland","HE Qualification","20-30%","0-35","0","90","N","Withdrawn"
"CCC","2014B","584913","M","North Western Region","A Level or Equivalent","0-10%","0-35","0","60","N","Withdrawn"
"CCC","2014B","584940","M","East Anglian Region","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"CCC","2014B","585011","M","Scotland","HE Qualification","80-90%","0-35","0","120","N","Withdrawn"
"CCC","2014B","585057","M","North Region","HE Qualification","","0-35","0","90","N","Pass"
"CCC","2014B","585093","M","North Region","Post Graduate Qualification","","35-55","0","90","N","Distinction"
"CCC","2014B","585383","M","South East Region","A Level or Equivalent","40-50%","0-35","0","120","N","Pass"
"CCC","2014B","585393","M","South West Region","A Level or Equivalent","60-70%","0-35","0","60","N","Distinction"
"CCC","2014B","585397","M","East Anglian Region","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"CCC","2014B","585433","M","Scotland","HE Qualification","80-90%","0-35","0","60","N","Withdrawn"
"CCC","2014B","585455","M","Scotland","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"CCC","2014B","585464","M","South Region","A Level or Equivalent","80-90%","0-35","0","60","N","Withdrawn"
"CCC","2014B","585681","M","Yorkshire Region","HE Qualification","90-100%","0-35","0","60","N","Withdrawn"
"CCC","2014B","585695","M","South West Region","A Level or Equivalent","60-70%","0-35","0","90","Y","Distinction"
"CCC","2014B","585709","F","South West Region","A Level or Equivalent","40-50%","0-35","0","90","N","Pass"
"CCC","2014B","585769","F","Scotland","Post Graduate Qualification","50-60%","0-35","0","90","N","Withdrawn"
"CCC","2014B","585900","M","East Midlands Region","A Level or Equivalent","80-90%","0-35","0","90","N","Fail"
"CCC","2014B","586060","M","South Region","Lower Than A Level","20-30%","0-35","0","60","N","Fail"
"CCC","2014B","586132","M","East Anglian Region","A Level or Equivalent","80-90%","0-35","0","60","N","Withdrawn"
"CCC","2014B","586436","F","East Anglian Region","Lower Than A Level","50-60%","0-35","0","60","Y","Fail"
"CCC","2014B","586473","M","East Midlands Region","A Level or Equivalent","70-80%","0-35","0","60","Y","Fail"
"CCC","2014B","586476","F","South East Region","A Level or Equivalent","50-60%","0-35","0","120","N","Withdrawn"
"CCC","2014B","586526","M","South Region","A Level or Equivalent","90-100%","0-35","0","120","N","Withdrawn"
"CCC","2014B","586716","M","Scotland","HE Qualification","80-90%","0-35","0","90","N","Withdrawn"
"CCC","2014B","586921","M","East Anglian Region","Lower Than A Level","80-90%","0-35","0","60","N","Withdrawn"
"CCC","2014B","586962","M","South Region","A Level or Equivalent","80-90%","0-35","0","90","N","Withdrawn"
"CCC","2014B","587122","M","Scotland","Lower Than A Level","60-70%","35-55","0","90","N","Withdrawn"
"CCC","2014B","587179","F","West Midlands Region","HE Qualification","10-20","0-35","0","120","N","Withdrawn"
"CCC","2014B","587585","M","London Region","A Level or Equivalent","90-100%","0-35","0","60","N","Fail"
"CCC","2014B","587621","F","London Region","Lower Than A Level","70-80%","35-55","0","90","N","Withdrawn"
"CCC","2014B","587783","M","East Anglian Region","Lower Than A Level","80-90%","0-35","0","120","N","Pass"
"CCC","2014B","587884","M","South West Region","Lower Than A Level","60-70%","0-35","0","60","N","Withdrawn"
"CCC","2014B","587906","M","East Midlands Region","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"CCC","2014B","587911","M","North Western Region","A Level or Equivalent","50-60%","0-35","0","60","N","Pass"
"CCC","2014B","588059","F","East Midlands Region","Lower Than A Level","60-70%","35-55","0","90","Y","Withdrawn"
"CCC","2014B","588125","M","Yorkshire Region","Lower Than A Level","70-80%","0-35","0","60","N","Withdrawn"
"CCC","2014B","588175","F","London Region","Lower Than A Level","20-30%","0-35","0","240","N","Withdrawn"
"CCC","2014B","588219","M","South East Region","Lower Than A Level","50-60%","0-35","0","90","N","Fail"
"CCC","2014B","588274","M","West Midlands Region","A Level or Equivalent","70-80%","35-55","0","120","N","Distinction"
"CCC","2014B","588402","M","Wales","Lower Than A Level","60-70%","35-55","0","60","N","Fail"
"CCC","2014B","588430","M","North Region","Lower Than A Level","60-70%","0-35","0","90","N","Pass"
"CCC","2014B","588460","M","East Anglian Region","Lower Than A Level","60-70%","35-55","0","90","N","Withdrawn"
"CCC","2014B","588464","M","East Midlands Region","A Level or Equivalent","60-70%","0-35","0","120","N","Withdrawn"
"CCC","2014B","588473","M","East Anglian Region","HE Qualification","20-30%","0-35","0","30","N","Distinction"
"CCC","2014B","588524","M","Scotland","HE Qualification","70-80%","0-35","0","60","N","Pass"
"CCC","2014B","588590","F","Scotland","HE Qualification","20-30%","0-35","0","30","Y","Fail"
"CCC","2014B","588676","M","Scotland","HE Qualification","80-90%","0-35","0","90","N","Pass"
"CCC","2014B","588694","M","North Region","Lower Than A Level","70-80%","0-35","0","60","N","Withdrawn"
"CCC","2014B","588707","F","Wales","A Level or Equivalent","60-70%","0-35","0","150","N","Distinction"
"CCC","2014B","588710","M","North Western Region","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","588846","M","North Western Region","HE Qualification","90-100%","0-35","0","60","N","Fail"
"CCC","2014B","588956","M","South East Region","HE Qualification","70-80%","0-35","0","120","N","Pass"
"CCC","2014B","589018","M","Scotland","Lower Than A Level","20-30%","0-35","0","120","N","Withdrawn"
"CCC","2014B","589023","M","North Region","A Level or Equivalent","","0-35","0","60","N","Withdrawn"
"CCC","2014B","589108","M","South East Region","Lower Than A Level","20-30%","0-35","0","90","Y","Withdrawn"
"CCC","2014B","589327","M","Scotland","HE Qualification","70-80%","0-35","0","60","N","Withdrawn"
"CCC","2014B","589390","F","South West Region","Lower Than A Level","30-40%","0-35","0","90","N","Pass"
"CCC","2014B","589517","F","West Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","589525","F","East Midlands Region","A Level or Equivalent","60-70%","0-35","0","60","Y","Distinction"
"CCC","2014B","589722","M","Ireland","A Level or Equivalent","50-60%","0-35","0","60","N","Withdrawn"
"CCC","2014B","589894","M","Scotland","A Level or Equivalent","80-90%","0-35","0","60","N","Withdrawn"
"CCC","2014B","590072","M","Scotland","A Level or Equivalent","70-80%","0-35","0","90","N","Fail"
"CCC","2014B","590626","M","Scotland","Lower Than A Level","60-70%","35-55","0","60","N","Withdrawn"
"CCC","2014B","590699","M","East Anglian Region","HE Qualification","80-90%","35-55","0","120","N","Withdrawn"
"CCC","2014B","590744","F","Scotland","HE Qualification","10-20","0-35","0","60","N","Withdrawn"
"CCC","2014B","590762","M","Scotland","A Level or Equivalent","30-40%","0-35","0","120","N","Fail"
"CCC","2014B","590877","M","South East Region","Lower Than A Level","40-50%","0-35","0","60","N","Fail"
"CCC","2014B","590881","M","East Anglian Region","Lower Than A Level","30-40%","0-35","0","90","N","Withdrawn"
"CCC","2014B","590914","F","West Midlands Region","A Level or Equivalent","40-50%","0-35","0","60","N","Fail"
"CCC","2014B","590961","M","Scotland","A Level or Equivalent","80-90%","0-35","0","90","N","Withdrawn"
"CCC","2014B","590974","M","Yorkshire Region","Lower Than A Level","60-70%","0-35","0","60","N","Withdrawn"
"CCC","2014B","591375","M","Scotland","A Level or Equivalent","80-90%","35-55","0","60","N","Distinction"
"CCC","2014B","591388","M","West Midlands Region","HE Qualification","60-70%","0-35","0","60","N","Distinction"
"CCC","2014B","591566","M","North Western Region","Lower Than A Level","0-10%","0-35","0","60","N","Withdrawn"
"CCC","2014B","591619","F","South West Region","HE Qualification","90-100%","0-35","0","60","N","Withdrawn"
"CCC","2014B","591655","M","North Region","Lower Than A Level","70-80%","0-35","0","90","N","Withdrawn"
"CCC","2014B","591719","M","West Midlands Region","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"CCC","2014B","591738","M","Ireland","A Level or Equivalent","90-100%","0-35","0","150","N","Withdrawn"
"CCC","2014B","591958","M","South Region","Lower Than A Level","90-100%","0-35","0","60","N","Distinction"
"CCC","2014B","592007","M","North Western Region","A Level or Equivalent","50-60%","0-35","0","120","N","Fail"
"CCC","2014B","592051","M","Scotland","HE Qualification","50-60%","35-55","0","120","Y","Withdrawn"
"CCC","2014B","592093","M","West Midlands Region","Lower Than A Level","20-30%","0-35","0","90","N","Withdrawn"
"CCC","2014B","592151","M","South Region","Lower Than A Level","60-70%","0-35","0","60","N","Pass"
"CCC","2014B","592158","F","London Region","A Level or Equivalent","40-50%","0-35","0","120","N","Withdrawn"
"CCC","2014B","592259","M","Yorkshire Region","A Level or Equivalent","80-90%","0-35","0","150","N","Withdrawn"
"CCC","2014B","592284","F","North Western Region","A Level or Equivalent","10-20","0-35","0","120","Y","Withdrawn"
"CCC","2014B","592407","M","East Midlands Region","A Level or Equivalent","40-50%","0-35","0","90","N","Withdrawn"
"CCC","2014B","592429","M","North Region","HE Qualification","","0-35","0","60","N","Fail"
"CCC","2014B","592437","M","East Anglian Region","A Level or Equivalent","80-90%","35-55","0","120","N","Withdrawn"
"CCC","2014B","592609","M","Scotland","A Level or Equivalent","70-80%","0-35","0","60","N","Withdrawn"
"CCC","2014B","592684","M","Scotland","A Level or Equivalent","30-40%","35-55","0","60","N","Withdrawn"
"CCC","2014B","592775","M","Yorkshire Region","HE Qualification","80-90%","0-35","0","30","N","Pass"
"CCC","2014B","592776","M","Yorkshire Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"CCC","2014B","592842","M","Scotland","HE Qualification","30-40%","0-35","0","120","N","Fail"
"CCC","2014B","592876","M","Scotland","HE Qualification","10-20","0-35","0","90","N","Withdrawn"
"CCC","2014B","592939","M","Scotland","HE Qualification","0-10%","0-35","0","240","N","Withdrawn"
"CCC","2014B","592961","M","North Western Region","HE Qualification","40-50%","35-55","0","60","N","Distinction"
"CCC","2014B","592976","M","West Midlands Region","HE Qualification","60-70%","35-55","0","60","N","Distinction"
"CCC","2014B","593071","M","Scotland","A Level or Equivalent","90-100%","35-55","0","90","N","Withdrawn"
"CCC","2014B","593103","M","North Western Region","A Level or Equivalent","20-30%","0-35","0","120","N","Pass"
"CCC","2014B","593123","M","Wales","A Level or Equivalent","10-20","0-35","0","60","N","Fail"
"CCC","2014B","593305","M","Wales","A Level or Equivalent","10-20","0-35","0","60","N","Pass"
"CCC","2014B","593787","M","Yorkshire Region","Lower Than A Level","0-10%","0-35","0","60","N","Fail"
"CCC","2014B","593823","M","East Anglian Region","HE Qualification","60-70%","35-55","0","90","N","Distinction"
"CCC","2014B","593972","M","North Western Region","A Level or Equivalent","50-60%","0-35","0","60","N","Pass"
"CCC","2014B","593995","M","Yorkshire Region","A Level or Equivalent","70-80%","0-35","0","60","N","Distinction"
"CCC","2014B","594044","M","Wales","HE Qualification","80-90%","0-35","0","90","N","Pass"
"CCC","2014B","594052","M","North Western Region","A Level or Equivalent","80-90%","0-35","0","90","N","Withdrawn"
"CCC","2014B","594111","M","Wales","A Level or Equivalent","10-20","35-55","0","60","N","Withdrawn"
"CCC","2014B","594157","M","South Region","A Level or Equivalent","10-20","35-55","0","60","N","Pass"
"CCC","2014B","594193","M","South West Region","Lower Than A Level","90-100%","0-35","0","60","Y","Fail"
"CCC","2014B","594199","M","South East Region","A Level or Equivalent","20-30%","0-35","0","90","Y","Withdrawn"
"CCC","2014B","594246","M","Scotland","HE Qualification","40-50%","0-35","0","60","N","Fail"
"CCC","2014B","594326","M","West Midlands Region","A Level or Equivalent","60-70%","0-35","0","120","N","Withdrawn"
"CCC","2014B","594371","M","North Region","Post Graduate Qualification","","0-35","0","30","N","Pass"
"CCC","2014B","594419","F","North Western Region","Lower Than A Level","40-50%","0-35","0","90","N","Withdrawn"
"CCC","2014B","594851","M","Scotland","Lower Than A Level","30-40%","0-35","0","90","N","Fail"
"CCC","2014B","595164","M","East Midlands Region","A Level or Equivalent","70-80%","0-35","0","120","Y","Pass"
"CCC","2014B","595182","M","Scotland","HE Qualification","70-80%","0-35","0","90","N","Pass"
"CCC","2014B","595189","M","Scotland","A Level or Equivalent","90-100%","35-55","0","60","N","Distinction"
"CCC","2014B","595324","F","Scotland","A Level or Equivalent","60-70%","0-35","0","120","N","Fail"
"CCC","2014B","595356","M","South West Region","A Level or Equivalent","10-20","35-55","0","90","N","Withdrawn"
"CCC","2014B","595492","M","South East Region","Lower Than A Level","50-60%","0-35","0","60","N","Fail"
"CCC","2014B","595514","M","East Midlands Region","A Level or Equivalent","80-90%","35-55","0","60","N","Withdrawn"
"CCC","2014B","595659","M","Yorkshire Region","A Level or Equivalent","0-10%","0-35","0","90","N","Pass"
"CCC","2014B","595685","M","East Midlands Region","A Level or Equivalent","60-70%","0-35","0","120","N","Withdrawn"
"CCC","2014B","595781","F","North Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"CCC","2014B","595797","M","Yorkshire Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"CCC","2014B","595847","M","Wales","HE Qualification","0-10%","0-35","0","120","N","Pass"
"CCC","2014B","595986","M","South West Region","A Level or Equivalent","80-90%","0-35","0","120","N","Pass"
"CCC","2014B","595992","M","Yorkshire Region","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","596029","M","London Region","Lower Than A Level","20-30%","0-35","0","120","N","Withdrawn"
"CCC","2014B","596035","M","Scotland","A Level or Equivalent","50-60%","35-55","0","105","N","Withdrawn"
"CCC","2014B","596157","M","London Region","Lower Than A Level","40-50%","0-35","0","240","N","Pass"
"CCC","2014B","596321","F","North Western Region","A Level or Equivalent","70-80%","0-35","0","60","N","Withdrawn"
"CCC","2014B","596432","F","South East Region","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","596699","M","East Anglian Region","HE Qualification","30-40%","0-35","0","240","N","Withdrawn"
"CCC","2014B","596731","M","Yorkshire Region","A Level or Equivalent","30-40%","0-35","0","90","N","Pass"
"CCC","2014B","596903","F","Yorkshire Region","Lower Than A Level","10-20","0-35","0","120","N","Pass"
"CCC","2014B","596947","M","East Anglian Region","Lower Than A Level","80-90%","0-35","0","90","N","Fail"
"CCC","2014B","597181","M","West Midlands Region","A Level or Equivalent","20-30%","0-35","0","60","N","Fail"
"CCC","2014B","597363","M","South East Region","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","597403","M","North Western Region","A Level or Equivalent","10-20","0-35","0","90","N","Pass"
"CCC","2014B","597560","M","East Midlands Region","Lower Than A Level","60-70%","35-55","0","120","N","Withdrawn"
"CCC","2014B","597817","F","East Anglian Region","A Level or Equivalent","20-30%","0-35","0","120","N","Fail"
"CCC","2014B","597926","F","South Region","A Level or Equivalent","90-100%","0-35","0","240","N","Distinction"
"CCC","2014B","598074","M","Scotland","A Level or Equivalent","30-40%","0-35","0","90","N","Withdrawn"
"CCC","2014B","598113","M","Ireland","HE Qualification","","0-35","0","120","N","Pass"
"CCC","2014B","598321","M","South Region","HE Qualification","80-90%","35-55","0","60","N","Pass"
"CCC","2014B","598662","F","Scotland","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"CCC","2014B","598666","M","London Region","No Formal quals","20-30%","0-35","0","120","N","Withdrawn"
"CCC","2014B","598757","M","South Region","A Level or Equivalent","90-100%","35-55","0","90","N","Withdrawn"
"CCC","2014B","598860","F","London Region","Lower Than A Level","20-30%","0-35","0","90","N","Distinction"
"CCC","2014B","598924","M","North Region","A Level or Equivalent","40-50%","0-35","0","60","N","Fail"
"CCC","2014B","599263","M","Yorkshire Region","A Level or Equivalent","60-70%","0-35","0","120","N","Fail"
"CCC","2014B","599275","M","Scotland","A Level or Equivalent","90-100%","0-35","0","90","N","Fail"
"CCC","2014B","599341","M","Scotland","A Level or Equivalent","50-60%","0-35","0","90","N","Withdrawn"
"CCC","2014B","599542","M","Scotland","Lower Than A Level","10-20","0-35","0","90","N","Fail"
"CCC","2014B","599547","M","East Midlands Region","A Level or Equivalent","70-80%","0-35","0","120","Y","Withdrawn"
"CCC","2014B","599615","M","East Midlands Region","Lower Than A Level","40-50%","0-35","0","90","Y","Fail"
"CCC","2014B","599857","M","Scotland","Lower Than A Level","20-30%","35-55","0","90","N","Pass"
"CCC","2014B","599893","M","South Region","A Level or Equivalent","70-80%","0-35","0","60","N","Fail"
"CCC","2014B","599902","M","West Midlands Region","Lower Than A Level","90-100%","0-35","0","60","N","Withdrawn"
"CCC","2014B","599937","F","Wales","Lower Than A Level","30-40%","0-35","0","90","N","Withdrawn"
"CCC","2014B","599942","M","Wales","A Level or Equivalent","0-10%","0-35","0","60","N","Withdrawn"
"CCC","2014B","599958","F","South East Region","HE Qualification","40-50%","0-35","0","150","N","Pass"
"CCC","2014B","599986","M","East Midlands Region","Lower Than A Level","20-30%","0-35","0","60","N","Withdrawn"
"CCC","2014B","600073","M","Ireland","A Level or Equivalent","","0-35","0","60","N","Pass"
"CCC","2014B","600094","M","North Western Region","A Level or Equivalent","70-80%","0-35","0","90","N","Withdrawn"
"CCC","2014B","600142","M","Wales","A Level or Equivalent","60-70%","0-35","0","60","N","Fail"
"CCC","2014B","600181","M","East Midlands Region","HE Qualification","70-80%","0-35","0","60","N","Withdrawn"
"CCC","2014B","600335","M","Yorkshire Region","A Level or Equivalent","20-30%","0-35","0","60","N","Pass"
"CCC","2014B","600436","F","West Midlands Region","HE Qualification","20-30%","0-35","0","120","Y","Withdrawn"
"CCC","2014B","600509","M","North Western Region","A Level or Equivalent","70-80%","0-35","0","60","N","Withdrawn"
"CCC","2014B","600547","M","North Western Region","A Level or Equivalent","10-20","35-55","0","60","N","Withdrawn"
"CCC","2014B","600632","M","South Region","Lower Than A Level","40-50%","0-35","0","180","N","Distinction"
"CCC","2014B","600814","M","South West Region","Lower Than A Level","30-40%","35-55","0","180","N","Withdrawn"
"CCC","2014B","600859","M","Scotland","HE Qualification","20-30%","0-35","0","90","N","Withdrawn"
"CCC","2014B","600879","M","South Region","A Level or Equivalent","80-90%","0-35","0","90","N","Withdrawn"
"CCC","2014B","600938","M","Scotland","HE Qualification","60-70%","0-35","0","90","N","Withdrawn"
"CCC","2014B","600945","M","Scotland","A Level or Equivalent","90-100%","0-35","0","60","N","Pass"
"CCC","2014B","600975","F","East Anglian Region","Lower Than A Level","60-70%","0-35","0","90","N","Withdrawn"
"CCC","2014B","600987","M","North Western Region","A Level or Equivalent","0-10%","0-35","0","60","N","Pass"
"CCC","2014B","601021","M","Ireland","HE Qualification","20-30%","0-35","0","90","N","Withdrawn"
"CCC","2014B","601175","M","South West Region","A Level or Equivalent","70-80%","0-35","0","60","N","Withdrawn"
"CCC","2014B","601224","M","Scotland","HE Qualification","90-100%","0-35","0","90","N","Pass"
"CCC","2014B","601550","F","South Region","A Level or Equivalent","70-80%","35-55","0","30","N","Pass"
"CCC","2014B","601731","M","London Region","A Level or Equivalent","30-40%","0-35","0","210","N","Fail"
"CCC","2014B","601757","M","Scotland","HE Qualification","90-100%","35-55","0","90","N","Withdrawn"
"CCC","2014B","601872","M","East Anglian Region","A Level or Equivalent","40-50%","35-55","0","60","N","Pass"
"CCC","2014B","601949","M","Scotland","HE Qualification","40-50%","35-55","0","30","N","Pass"
"CCC","2014B","602030","M","Scotland","Lower Than A Level","60-70%","0-35","0","60","N","Withdrawn"
"CCC","2014B","602042","M","North Region","Post Graduate Qualification","","35-55","0","30","N","Distinction"
"CCC","2014B","602107","M","London Region","HE Qualification","80-90%","0-35","0","60","N","Fail"
"CCC","2014B","602133","M","South West Region","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"CCC","2014B","602150","M","London Region","A Level or Equivalent","20-30%","0-35","0","90","N","Withdrawn"
"CCC","2014B","602269","M","Yorkshire Region","HE Qualification","20-30%","0-35","0","60","N","Fail"
"CCC","2014B","602398","M","West Midlands Region","A Level or Equivalent","30-40%","0-35","0","60","N","Fail"
"CCC","2014B","602585","M","Scotland","A Level or Equivalent","80-90%","0-35","0","90","N","Withdrawn"
"CCC","2014B","602703","M","South East Region","A Level or Equivalent","50-60%","0-35","0","60","N","Withdrawn"
"CCC","2014B","602718","M","Scotland","Post Graduate Qualification","50-60%","0-35","0","60","N","Fail"
"CCC","2014B","602891","F","East Anglian Region","A Level or Equivalent","70-80%","0-35","0","210","Y","Withdrawn"
"CCC","2014B","602902","F","Yorkshire Region","Lower Than A Level","80-90%","0-35","0","90","N","Pass"
"CCC","2014B","602913","F","Yorkshire Region","A Level or Equivalent","30-40%","35-55","0","90","N","Pass"
"CCC","2014B","603053","M","Scotland","A Level or Equivalent","40-50%","0-35","0","90","N","Fail"
"CCC","2014B","603222","M","West Midlands Region","Lower Than A Level","60-70%","0-35","0","60","N","Fail"
"CCC","2014B","603239","M","Wales","Lower Than A Level","40-50%","0-35","0","60","N","Fail"
"CCC","2014B","603477","M","East Anglian Region","HE Qualification","70-80%","0-35","0","60","N","Pass"
"CCC","2014B","603498","M","Yorkshire Region","A Level or Equivalent","40-50%","0-35","0","90","N","Fail"
"CCC","2014B","603639","M","North Western Region","A Level or Equivalent","50-60%","0-35","0","60","N","Withdrawn"
"CCC","2014B","603791","M","Scotland","Lower Than A Level","20-30%","0-35","0","120","N","Fail"
"CCC","2014B","603832","M","South West Region","A Level or Equivalent","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","603859","M","South Region","HE Qualification","60-70%","0-35","0","60","N","Pass"
"CCC","2014B","603999","M","North Western Region","A Level or Equivalent","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","604078","M","South West Region","A Level or Equivalent","80-90%","0-35","0","60","N","Withdrawn"
"CCC","2014B","604164","M","West Midlands Region","A Level or Equivalent","","35-55","0","60","N","Withdrawn"
"CCC","2014B","604480","M","West Midlands Region","A Level or Equivalent","80-90%","0-35","0","120","N","Withdrawn"
"CCC","2014B","604517","M","Scotland","Lower Than A Level","60-70%","0-35","0","60","N","Pass"
"CCC","2014B","604559","M","Yorkshire Region","A Level or Equivalent","90-100%","0-35","0","90","N","Withdrawn"
"CCC","2014B","604571","M","East Midlands Region","Lower Than A Level","80-90%","0-35","0","120","N","Pass"
"CCC","2014B","604643","M","West Midlands Region","Lower Than A Level","20-30%","0-35","0","90","N","Withdrawn"
"CCC","2014B","604655","M","Wales","A Level or Equivalent","70-80%","0-35","0","90","Y","Fail"
"CCC","2014B","604665","M","London Region","HE Qualification","30-40%","0-35","0","120","N","Withdrawn"
"CCC","2014B","604723","M","South Region","A Level or Equivalent","90-100%","0-35","0","90","N","Pass"
"CCC","2014B","604906","M","South Region","Lower Than A Level","70-80%","0-35","0","60","N","Withdrawn"
"CCC","2014B","604997","F","Scotland","HE Qualification","70-80%","0-35","0","60","N","Pass"
"CCC","2014B","605130","M","Scotland","HE Qualification","10-20","0-35","0","75","N","Withdrawn"
"CCC","2014B","605144","M","Scotland","HE Qualification","80-90%","0-35","0","90","N","Pass"
"CCC","2014B","605180","M","North Region","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"CCC","2014B","605266","F","London Region","A Level or Equivalent","40-50%","0-35","0","90","N","Pass"
"CCC","2014B","605571","F","Scotland","HE Qualification","70-80%","35-55","0","90","N","Pass"
"CCC","2014B","605688","M","South Region","A Level or Equivalent","30-40%","35-55","0","60","N","Distinction"
"CCC","2014B","605703","M","London Region","A Level or Equivalent","40-50%","0-35","0","90","N","Distinction"
"CCC","2014B","605926","M","East Anglian Region","A Level or Equivalent","60-70%","0-35","0","60","N","Withdrawn"
"CCC","2014B","606025","M","North Western Region","Lower Than A Level","0-10%","0-35","0","60","N","Withdrawn"
"CCC","2014B","606127","M","Yorkshire Region","A Level or Equivalent","10-20","0-35","0","60","N","Withdrawn"
"CCC","2014B","606205","F","East Midlands Region","A Level or Equivalent","90-100%","0-35","0","90","N","Withdrawn"
"CCC","2014B","606206","M","Scotland","A Level or Equivalent","50-60%","0-35","0","60","N","Fail"
"CCC","2014B","606282","F","East Anglian Region","A Level or Equivalent","60-70%","0-35","0","60","Y","Pass"
"CCC","2014B","606300","F","East Midlands Region","A Level or Equivalent","20-30%","0-35","0","90","N","Withdrawn"
"CCC","2014B","606350","M","East Anglian Region","A Level or Equivalent","10-20","0-35","0","150","N","Fail"
"CCC","2014B","606417","M","South Region","A Level or Equivalent","90-100%","0-35","0","60","Y","Withdrawn"
"CCC","2014B","606444","F","North Western Region","Lower Than A Level","40-50%","0-35","0","90","N","Distinction"
"CCC","2014B","606663","M","South West Region","A Level or Equivalent","60-70%","35-55","0","60","N","Withdrawn"
"CCC","2014B","606665","M","North Western Region","A Level or Equivalent","20-30%","0-35","0","90","N","Fail"
"CCC","2014B","606724","M","East Anglian Region","A Level or Equivalent","70-80%","0-35","0","60","N","Pass"
"CCC","2014B","606828","M","West Midlands Region","Lower Than A Level","","0-35","0","60","N","Fail"
"CCC","2014B","606930","M","South Region","Lower Than A Level","90-100%","0-35","0","90","N","Withdrawn"
"CCC","2014B","607052","M","East Midlands Region","A Level or Equivalent","10-20","35-55","0","90","N","Pass"
"CCC","2014B","607060","F","South Region","A Level or Equivalent","90-100%","0-35","0","60","N","Withdrawn"
"CCC","2014B","607061","M","Scotland","A Level or Equivalent","20-30%","0-35","0","90","N","Distinction"
"CCC","2014B","607063","F","North Region","A Level or Equivalent","","0-35","0","90","N","Withdrawn"
"CCC","2014B","607411","F","London Region","A Level or Equivalent","50-60%","0-35","0","180","Y","Withdrawn"
"CCC","2014B","607413","M","East Anglian Region","HE Qualification","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","607442","M","North Region","Lower Than A Level","10-20","0-35","0","60","N","Withdrawn"
"CCC","2014B","607453","M","South East Region","HE Qualification","20-30%","0-35","0","240","N","Withdrawn"
"CCC","2014B","607609","M","London Region","Lower Than A Level","10-20","0-35","0","90","N","Withdrawn"
"CCC","2014B","607636","M","Wales","A Level or Equivalent","60-70%","0-35","0","60","N","Pass"
"CCC","2014B","607703","M","Scotland","Lower Than A Level","40-50%","0-35","0","60","N","Withdrawn"
"CCC","2014B","607835","M","South Region","A Level or Equivalent","80-90%","0-35","0","60","N","Distinction"
"CCC","2014B","607896","M","London Region","A Level or Equivalent","30-40%","0-35","0","150","Y","Withdrawn"
"CCC","2014B","607927","F","North Western Region","Lower Than A Level","30-40%","0-35","0","150","N","Fail"
"CCC","2014B","607966","F","North Region","A Level or Equivalent","10-20","0-35","0","90","N","Withdrawn"
"CCC","2014B","608130","M","South West Region","Lower Than A Level","50-60%","35-55","0","60","N","Withdrawn"
"CCC","2014B","608152","F","Scotland","HE Qualification","90-100%","0-35","0","60","N","Fail"
"CCC","2014B","608243","M","South Region","A Level or Equivalent","80-90%","0-35","0","60","N","Pass"
"CCC","2014B","608464","M","North Western Region","Lower Than A Level","40-50%","0-35","0","60","N","Pass"
"CCC","2014B","608472","M","North Western Region","Lower Than A Level","50-60%","0-35","0","60","N","Fail"
